7,25,457,9,2022,725457,17077,45582,12856486,0,0,516,54652,78000,12833654,153038,0,0,2,2635,155675,9992,46483,56009,14391528,,11314528,578350,30014,,33746,0,33746,32065,11988703,2402825,14391528,-55415,0,0,11892878,0,0,0,0,0,0,0,0,4895,0,133312,1770254,549779,838847,364173,24036,1227056
7,25,466,9,2022,725466,2266,1885,653476,0,0,0,0,2331,651145,10555,0,0,0,0,10555,0,6672,1471,686985,,477140,68170,4285,,980,130,1110,1576,552649,134336,686985,0,0,0,545310,0,0,0,0,0,368,0,0,540,0,0,0,133796,0,12838,153,12991
7,25,488,9,2022,725488,2875,5172,908885,0,0,0,2911,1319,910477,14927,0,0,0,0,14927,0,674,5282,963266,,724171,29249,1841,,1399,50,1449,2868,759818,203448,963266,-404,0,0,753420,0,0,0,0,0,240,0,0,822,0,0,0,203030,0,23581,278,23859
7,25,646,9,2022,725646,2186,698,267637,0,0,0,949,498,268088,4227,0,0,0,0,4227,0,2779,2475,287947,,212977,2166,507,,426,5,431,1150,217290,70657,287947,-183,0,0,215143,0,0,0,0,0,59,0,0,459,0,0,0,70381,0,7386,108,7494
7,25,676,9,2022,725676,2480,5299,1406912,0,0,0,2074,6831,1402155,22503,0,0,0,0,22503,0,8532,9687,1492613,,1126413,39908,1896,,2124,0,2124,3116,1173926,318687,1492613,0,0,0,1166321,0,0,0,0,0,469,0,0,759,0,0,0,317928,0,39848,2109,41957
7,25,715,9,2022,725715,1569,1031,403848,0,0,0,2016,1348,404516,7797,0,0,0,0,7797,0,3135,3354,433095,,299159,23238,907,,29,20,49,432,324062,109033,433095,0,0,0,322397,0,0,0,0,0,277,0,0,731,0,0,0,108302,0,11523,170,11693
7,25,818,9,2022,725818,1466,8212,2106718,0,0,0,8071,5475,2109314,36815,0,0,0,0,36815,0,8697,14333,2234911,,1788188,28699,19603,,3414,180,3594,3706,1844191,390720,2234911,57,0,0,1816887,0,0,0,0,0,401,0,0,1476,0,141442,142989,104756,0,55520,554,56074
7,25,839,9,2022,725839,0,7806,2562119,0,0,0,6146,3500,2564765,34951,0,0,0,0,34951,0,19597,9733,2716479,,2119650,0,30300,,4115,0,4115,1732,2157197,559282,2716479,0,0,0,2119650,0,0,0,0,0,1400,0,0,0,0,0,0,559282,0,67831,11796,79627
7,25,898,9,2022,725898,20691,74738,14219366,0,0,1383,41068,63000,14198817,145659,0,0,33,1470,147404,0,52940,19853,15566878,,11752423,492981,154779,,36959,0,36959,40259,12492011,3074867,15566878,-65438,0,-3390,12242014,242,0,0,0,0,18000,0,0,0,0,0,1880908,1259397,540308,451676,60451,1052435
7,25,940,9,2022,725940,942,13370,1416954,0,0,0,6757,3758,1419953,23957,0,0,0,0,23957,0,12065,7798,1515652,,1189849,24059,2329,,2095,19,2114,3343,1222241,293411,1515652,0,0,0,1213908,0,0,0,0,0,547,0,0,1823,776,0,0,290812,0,35589,1978,37567
7,25,947,9,2022,725947,3304,13637,1965256,0,0,0,14222,10167,1969311,25186,0,0,0,0,25186,0,12096,8061,2092123,,1555100,14636,33876,,3065,17,3082,3608,1611531,480592,2092123,-194,0,0,1569736,0,0,0,0,0,1229,0,0,1222,0,0,0,479564,0,59878,650,60528
7,25,983,9,2022,725983,2321,3666,1285372,0,0,0,10101,1576,1293897,22425,0,0,0,0,22425,0,7334,9831,1377989,,1088441,23035,2560,,1932,42,1974,3790,1120483,257506,1377989,-156,0,0,1111476,0,0,0,0,0,683,0,0,2439,0,81946,0,173277,0,38003,512,38515
8,10,586,9,2022,810586,13,4076,941713,0,0,0,2017,2365,941365,19391,0,0,0,0,19391,0,2506,300,984373,,822405,0,2452,,1896,0,1896,554,827383,156990,984373,100,0,0,822405,0,0,0,0,0,76,0,0,2259,0,0,0,154631,0,16504,218,16722
9,25,0,9,2022,925000,244849,244914,133745920,0,0,0,159299,656330,133248889,436757,0,0,0,107965,572239,3,47551,1574360,183025517,164015850,0,5095549,1221913,568957,0,3784,615520,1914014,172392783,10632734,183025517,-1932422,0,-620874,168490525,27517,0,0,42779,0,150811,0,0,3962446,2032645,0,3368598,3201467,46876953,121428,94331,47092712
20,0,2,9,2022,2000002,996,39873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,23609,65879,0,0,0,3265,0,0,0,0,50330,53595,12284,65879,-13315,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,49373,-25707,0,0,0,0
20,0,4,9,2022,2000004,0,11801,3632794,0,0,0,16156,41014,3607936,0,0,0,0,0,0,0,0,248565,3868302,0,2572639,0,32752,0,4408,0,4408,781786,3391585,476717,3868302,0,0,0,2572639,0,0,0,0,0,0,0,0,30766,0,203000,0,242951,0,0,0,0
20,0,7,9,2022,2000007,9184,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20165,7871,38710,0,0,0,3706,0,0,0,0,8425,12131,26579,38710,-3462,0,0,0,0,0,0,0,0,0,0,0,27800,0,0,0,2241,0,0,643,643
20,0,9,9,2022,2000009,3436,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,12100,18320,0,0,0,1384,0,0,0,0,5966,7350,10970,18320,-35,0,0,0,0,0,0,0,0,0,0,0,430,0,0,7673,2902,0,13,207,220
20,0,11,9,2022,2000011,1908,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,1497,4090,0,0,0,33,0,0,0,0,2007,2040,2050,4090,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,874,0,0,0,0
20,0,12,9,2022,2000012,1625,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27201,6685,35715,0,5000,0,212,0,30,0,30,6207,11449,24266,35715,2,0,0,5000,0,0,0,0,0,0,0,0,0,22500,0,0,1764,0,16,0,16
